ID,Ours,PDDL
6329,to pass wood_block 14 to experimenter_hand 17 \n,(:goal (and (passed wood_block 14 experimenter_hand 17)))) \n
6330,to pass wood_block 14 to experimenter_hand 18 \n,(:goal (and (passed wood_block 14 experimenter_hand 18)))) \n
6331,to pass wood_block 14 to experimenter_hand 19 \n,(:goal (and (passed wood_block 14 experimenter_hand 19)))) \n
6332,to pass wood_block 14 to experimenter_hand 20 \n,(:goal (and (passed wood_block 14 experimenter_hand 20)))) \n
6333,to pass wood_block 14 to experimenter_hand 21 \n,(:goal (and (passed wood_block 14 experimenter_hand 21)))) \n
6334,to pass wood_block 14 to experimenter_hand 22 \n,(:goal (and (passed wood_block 14 experimenter_hand 22)))) \n
6335,to pass wood_block 14 to experimenter_hand 23 \n,(:goal (and (passed wood_block 14 experimenter_hand 23)))) \n
6336,to pass wood_block 14 to experimenter_hand 25 \n,(:goal (and (passed wood_block 14 experimenter_hand 25)))) \n
6337,to pass wood_block 14 to experimenter_hand 26 \n,(:goal (and (passed wood_block 14 experimenter_hand 26)))) \n
6338,to pass wood_block 14 to experimenter_hand 28 \n,(:goal (and (passed wood_block 14 experimenter_hand 28)))) \n
6339,to pass wood_block 14 to experimenter_hand 29 \n,(:goal (and (passed wood_block 14 experimenter_hand 29)))) \n
6340,to pass wood_block 14 to experimenter_hand 30 \n,(:goal (and (passed wood_block 14 experimenter_hand 30)))) \n
6341,to pass wood_block 14 to experimenter_hand 31 \n,(:goal (and (passed wood_block 14 experimenter_hand 31)))) \n
6342,to pass wood_block 14 to experimenter_hand 32 \n,(:goal (and (passed wood_block 14 experimenter_hand 32)))) \n
6343,to pass wood_block 15 to experimenter_hand 1 \n,(:goal (and (passed wood_block 15 experimenter_hand 1)))) \n
6344,to pass wood_block 15 to experimenter_hand 4 \n,(:goal (and (passed wood_block 15 experimenter_hand 4)))) \n
6345,to pass wood_block 15 to experimenter_hand 5 \n,(:goal (and (passed wood_block 15 experimenter_hand 5)))) \n
6346,to pass wood_block 15 to experimenter_hand 6 \n,(:goal (and (passed wood_block 15 experimenter_hand 6)))) \n
6347,to pass wood_block 15 to experimenter_hand 8 \n,(:goal (and (passed wood_block 15 experimenter_hand 8)))) \n
6348,to pass wood_block 15 to experimenter_hand 9 \n,(:goal (and (passed wood_block 15 experimenter_hand 9)))) \n
6349,to pass wood_block 15 to experimenter_hand 10 \n,(:goal (and (passed wood_block 15 experimenter_hand 10)))) \n
6350,to pass wood_block 15 to experimenter_hand 11 \n,(:goal (and (passed wood_block 15 experimenter_hand 11)))) \n
6351,to pass wood_block 15 to experimenter_hand 12 \n,(:goal (and (passed wood_block 15 experimenter_hand 12)))) \n
6352,to pass wood_block 15 to experimenter_hand 13 \n,(:goal (and (passed wood_block 15 experimenter_hand 13)))) \n
6353,to pass wood_block 15 to experimenter_hand 14 \n,(:goal (and (passed wood_block 15 experimenter_hand 14)))) \n
6354,to pass wood_block 15 to experimenter_hand 16 \n,(:goal (and (passed wood_block 15 experimenter_hand 16)))) \n
6355,to pass wood_block 15 to experimenter_hand 17 \n,(:goal (and (passed wood_block 15 experimenter_hand 17)))) \n
6356,to pass wood_block 15 to experimenter_hand 18 \n,(:goal (and (passed wood_block 15 experimenter_hand 18)))) \n
6357,to pass wood_block 15 to experimenter_hand 19 \n,(:goal (and (passed wood_block 15 experimenter_hand 19)))) \n
6358,to pass wood_block 15 to experimenter_hand 20 \n,(:goal (and (passed wood_block 15 experimenter_hand 20)))) \n
6359,to pass wood_block 15 to experimenter_hand 22 \n,(:goal (and (passed wood_block 15 experimenter_hand 22)))) \n
6360,to pass wood_block 15 to experimenter_hand 23 \n,(:goal (and (passed wood_block 15 experimenter_hand 23)))) \n
6361,to pass wood_block 15 to experimenter_hand 24 \n,(:goal (and (passed wood_block 15 experimenter_hand 24)))) \n
6362,to pass wood_block 15 to experimenter_hand 25 \n,(:goal (and (passed wood_block 15 experimenter_hand 25)))) \n
6363,to pass wood_block 15 to experimenter_hand 26 \n,(:goal (and (passed wood_block 15 experimenter_hand 26)))) \n
6364,to pass wood_block 15 to experimenter_hand 27 \n,(:goal (and (passed wood_block 15 experimenter_hand 27)))) \n
6365,to pass wood_block 15 to experimenter_hand 28 \n,(:goal (and (passed wood_block 15 experimenter_hand 28)))) \n
6366,to pass wood_block 15 to experimenter_hand 29 \n,(:goal (and (passed wood_block 15 experimenter_hand 29)))) \n
6367,to pass wood_block 15 to experimenter_hand 30 \n,(:goal (and (passed wood_block 15 experimenter_hand 30)))) \n
6368,to pass wood_block 15 to experimenter_hand 31 \n,(:goal (and (passed wood_block 15 experimenter_hand 31)))) \n
6369,to pass wood_block 16 to experimenter_hand 2 \n,(:goal (and (passed wood_block 16 experimenter_hand 2)))) \n
6370,to pass wood_block 16 to experimenter_hand 3 \n,(:goal (and (passed wood_block 16 experimenter_hand 3)))) \n
6371,to pass wood_block 16 to experimenter_hand 4 \n,(:goal (and (passed wood_block 16 experimenter_hand 4)))) \n
6372,to pass wood_block 16 to experimenter_hand 5 \n,(:goal (and (passed wood_block 16 experimenter_hand 5)))) \n
6373,to pass wood_block 16 to experimenter_hand 6 \n,(:goal (and (passed wood_block 16 experimenter_hand 6)))) \n
6374,to pass wood_block 16 to experimenter_hand 7 \n,(:goal (and (passed wood_block 16 experimenter_hand 7)))) \n
6375,to pass wood_block 16 to experimenter_hand 8 \n,(:goal (and (passed wood_block 16 experimenter_hand 8)))) \n
6376,to pass wood_block 16 to experimenter_hand 10 \n,(:goal (and (passed wood_block 16 experimenter_hand 10)))) \n
6377,to pass wood_block 16 to experimenter_hand 11 \n,(:goal (and (passed wood_block 16 experimenter_hand 11)))) \n
6378,to pass wood_block 16 to experimenter_hand 12 \n,(:goal (and (passed wood_block 16 experimenter_hand 12)))) \n
6379,to pass wood_block 16 to experimenter_hand 14 \n,(:goal (and (passed wood_block 16 experimenter_hand 14)))) \n
6380,to pass wood_block 16 to experimenter_hand 15 \n,(:goal (and (passed wood_block 16 experimenter_hand 15)))) \n
6381,to pass wood_block 16 to experimenter_hand 17 \n,(:goal (and (passed wood_block 16 experimenter_hand 17)))) \n
6382,to pass wood_block 16 to experimenter_hand 19 \n,(:goal (and (passed wood_block 16 experimenter_hand 19)))) \n
6383,to pass wood_block 16 to experimenter_hand 20 \n,(:goal (and (passed wood_block 16 experimenter_hand 20)))) \n
6384,to pass wood_block 16 to experimenter_hand 21 \n,(:goal (and (passed wood_block 16 experimenter_hand 21)))) \n
6385,to pass wood_block 16 to experimenter_hand 22 \n,(:goal (and (passed wood_block 16 experimenter_hand 22)))) \n
6386,to pass wood_block 16 to experimenter_hand 23 \n,(:goal (and (passed wood_block 16 experimenter_hand 23)))) \n
6387,to pass wood_block 16 to experimenter_hand 24 \n,(:goal (and (passed wood_block 16 experimenter_hand 24)))) \n
6388,to pass wood_block 16 to experimenter_hand 25 \n,(:goal (and (passed wood_block 16 experimenter_hand 25)))) \n
6389,to pass wood_block 16 to experimenter_hand 26 \n,(:goal (and (passed wood_block 16 experimenter_hand 26)))) \n
6390,to pass wood_block 16 to experimenter_hand 28 \n,(:goal (and (passed wood_block 16 experimenter_hand 28)))) \n
6391,to pass wood_block 16 to experimenter_hand 29 \n,(:goal (and (passed wood_block 16 experimenter_hand 29)))) \n
6392,to pass wood_block 16 to experimenter_hand 31 \n,(:goal (and (passed wood_block 16 experimenter_hand 31)))) \n
6393,to pass wood_block 16 to experimenter_hand 32 \n,(:goal (and (passed wood_block 16 experimenter_hand 32)))) \n
6394,to pass wood_block 17 to experimenter_hand 1 \n,(:goal (and (passed wood_block 17 experimenter_hand 1)))) \n
6395,to pass wood_block 17 to experimenter_hand 2 \n,(:goal (and (passed wood_block 17 experimenter_hand 2)))) \n
6396,to pass wood_block 17 to experimenter_hand 5 \n,(:goal (and (passed wood_block 17 experimenter_hand 5)))) \n
6397,to pass wood_block 17 to experimenter_hand 6 \n,(:goal (and (passed wood_block 17 experimenter_hand 6)))) \n
6398,to pass wood_block 17 to experimenter_hand 7 \n,(:goal (and (passed wood_block 17 experimenter_hand 7)))) \n
6399,to pass wood_block 17 to experimenter_hand 8 \n,(:goal (and (passed wood_block 17 experimenter_hand 8)))) \n
6400,to pass wood_block 17 to experimenter_hand 9 \n,(:goal (and (passed wood_block 17 experimenter_hand 9)))) \n
6401,to pass wood_block 17 to experimenter_hand 10 \n,(:goal (and (passed wood_block 17 experimenter_hand 10)))) \n
6402,to pass wood_block 17 to experimenter_hand 11 \n,(:goal (and (passed wood_block 17 experimenter_hand 11)))) \n
6403,to pass wood_block 17 to experimenter_hand 13 \n,(:goal (and (passed wood_block 17 experimenter_hand 13)))) \n
6404,to pass wood_block 17 to experimenter_hand 15 \n,(:goal (and (passed wood_block 17 experimenter_hand 15)))) \n
6405,to pass wood_block 17 to experimenter_hand 16 \n,(:goal (and (passed wood_block 17 experimenter_hand 16)))) \n
6406,to pass wood_block 17 to experimenter_hand 18 \n,(:goal (and (passed wood_block 17 experimenter_hand 18)))) \n
6407,to pass wood_block 17 to experimenter_hand 19 \n,(:goal (and (passed wood_block 17 experimenter_hand 19)))) \n
6408,to pass wood_block 17 to experimenter_hand 20 \n,(:goal (and (passed wood_block 17 experimenter_hand 20)))) \n
6409,to pass wood_block 17 to experimenter_hand 21 \n,(:goal (and (passed wood_block 17 experimenter_hand 21)))) \n
6410,to pass wood_block 17 to experimenter_hand 22 \n,(:goal (and (passed wood_block 17 experimenter_hand 22)))) \n
6411,to pass wood_block 17 to experimenter_hand 23 \n,(:goal (and (passed wood_block 17 experimenter_hand 23)))) \n
6412,to pass wood_block 17 to experimenter_hand 25 \n,(:goal (and (passed wood_block 17 experimenter_hand 25)))) \n
6413,to pass wood_block 17 to experimenter_hand 26 \n,(:goal (and (passed wood_block 17 experimenter_hand 26)))) \n
6414,to pass wood_block 17 to experimenter_hand 28 \n,(:goal (and (passed wood_block 17 experimenter_hand 28)))) \n
6415,to pass wood_block 17 to experimenter_hand 29 \n,(:goal (and (passed wood_block 17 experimenter_hand 29)))) \n
6416,to pass wood_block 17 to experimenter_hand 30 \n,(:goal (and (passed wood_block 17 experimenter_hand 30)))) \n
6417,to pass wood_block 17 to experimenter_hand 31 \n,(:goal (and (passed wood_block 17 experimenter_hand 31)))) \n
6418,to pass wood_block 17 to experimenter_hand 32 \n,(:goal (and (passed wood_block 17 experimenter_hand 32)))) \n
6419,to pass wood_block 18 to experimenter_hand 1 \n,(:goal (and (passed wood_block 18 experimenter_hand 1)))) \n
6420,to pass wood_block 18 to experimenter_hand 2 \n,(:goal (and (passed wood_block 18 experimenter_hand 2)))) \n
6421,to pass wood_block 18 to experimenter_hand 3 \n,(:goal (and (passed wood_block 18 experimenter_hand 3)))) \n
6422,to pass wood_block 18 to experimenter_hand 5 \n,(:goal (and (passed wood_block 18 experimenter_hand 5)))) \n
6423,to pass wood_block 18 to experimenter_hand 6 \n,(:goal (and (passed wood_block 18 experimenter_hand 6)))) \n
6424,to pass wood_block 18 to experimenter_hand 9 \n,(:goal (and (passed wood_block 18 experimenter_hand 9)))) \n
6425,to pass wood_block 18 to experimenter_hand 10 \n,(:goal (and (passed wood_block 18 experimenter_hand 10)))) \n
6426,to pass wood_block 18 to experimenter_hand 11 \n,(:goal (and (passed wood_block 18 experimenter_hand 11)))) \n
6427,to pass wood_block 18 to experimenter_hand 13 \n,(:goal (and (passed wood_block 18 experimenter_hand 13)))) \n
6428,to pass wood_block 18 to experimenter_hand 14 \n,(:goal (and (passed wood_block 18 experimenter_hand 14)))) \n
6429,to pass wood_block 18 to experimenter_hand 15 \n,(:goal (and (passed wood_block 18 experimenter_hand 15)))) \n
6430,to pass wood_block 18 to experimenter_hand 16 \n,(:goal (and (passed wood_block 18 experimenter_hand 16)))) \n
6431,to pass wood_block 18 to experimenter_hand 17 \n,(:goal (and (passed wood_block 18 experimenter_hand 17)))) \n
6432,to pass wood_block 18 to experimenter_hand 19 \n,(:goal (and (passed wood_block 18 experimenter_hand 19)))) \n
6433,to pass wood_block 18 to experimenter_hand 20 \n,(:goal (and (passed wood_block 18 experimenter_hand 20)))) \n
6434,to pass wood_block 18 to experimenter_hand 21 \n,(:goal (and (passed wood_block 18 experimenter_hand 21)))) \n
6435,to pass wood_block 18 to experimenter_hand 22 \n,(:goal (and (passed wood_block 18 experimenter_hand 22)))) \n
6436,to pass wood_block 18 to experimenter_hand 23 \n,(:goal (and (passed wood_block 18 experimenter_hand 23)))) \n
6437,to pass wood_block 18 to experimenter_hand 24 \n,(:goal (and (passed wood_block 18 experimenter_hand 24)))) \n
6438,to pass wood_block 18 to experimenter_hand 25 \n,(:goal (and (passed wood_block 18 experimenter_hand 25)))) \n
6439,to pass wood_block 18 to experimenter_hand 26 \n,(:goal (and (passed wood_block 18 experimenter_hand 26)))) \n
6440,to pass wood_block 18 to experimenter_hand 27 \n,(:goal (and (passed wood_block 18 experimenter_hand 27)))) \n
6441,to pass wood_block 18 to experimenter_hand 28 \n,(:goal (and (passed wood_block 18 experimenter_hand 28)))) \n
6442,to pass wood_block 18 to experimenter_hand 29 \n,(:goal (and (passed wood_block 18 experimenter_hand 29)))) \n
6443,to pass wood_block 18 to experimenter_hand 30 \n,(:goal (and (passed wood_block 18 experimenter_hand 30)))) \n
6444,to pass wood_block 18 to experimenter_hand 31 \n,(:goal (and (passed wood_block 18 experimenter_hand 31)))) \n
6445,to pass wood_block 18 to experimenter_hand 32 \n,(:goal (and (passed wood_block 18 experimenter_hand 32)))) \n
6446,to pass wood_block 19 to experimenter_hand 1 \n,(:goal (and (passed wood_block 19 experimenter_hand 1)))) \n
6447,to pass wood_block 19 to experimenter_hand 2 \n,(:goal (and (passed wood_block 19 experimenter_hand 2)))) \n
6448,to pass wood_block 19 to experimenter_hand 3 \n,(:goal (and (passed wood_block 19 experimenter_hand 3)))) \n
6449,to pass wood_block 19 to experimenter_hand 4 \n,(:goal (and (passed wood_block 19 experimenter_hand 4)))) \n
6450,to pass wood_block 19 to experimenter_hand 5 \n,(:goal (and (passed wood_block 19 experimenter_hand 5)))) \n
6451,to pass wood_block 19 to experimenter_hand 6 \n,(:goal (and (passed wood_block 19 experimenter_hand 6)))) \n
6452,to pass wood_block 19 to experimenter_hand 7 \n,(:goal (and (passed wood_block 19 experimenter_hand 7)))) \n
6453,to pass wood_block 19 to experimenter_hand 8 \n,(:goal (and (passed wood_block 19 experimenter_hand 8)))) \n
6454,to pass wood_block 19 to experimenter_hand 9 \n,(:goal (and (passed wood_block 19 experimenter_hand 9)))) \n
6455,to pass wood_block 19 to experimenter_hand 11 \n,(:goal (and (passed wood_block 19 experimenter_hand 11)))) \n
6456,to pass wood_block 19 to experimenter_hand 12 \n,(:goal (and (passed wood_block 19 experimenter_hand 12)))) \n
6457,to pass wood_block 19 to experimenter_hand 13 \n,(:goal (and (passed wood_block 19 experimenter_hand 13)))) \n
6458,to pass wood_block 19 to experimenter_hand 14 \n,(:goal (and (passed wood_block 19 experimenter_hand 14)))) \n
6459,to pass wood_block 19 to experimenter_hand 15 \n,(:goal (and (passed wood_block 19 experimenter_hand 15)))) \n
6460,to pass wood_block 19 to experimenter_hand 16 \n,(:goal (and (passed wood_block 19 experimenter_hand 16)))) \n
6461,to pass wood_block 19 to experimenter_hand 17 \n,(:goal (and (passed wood_block 19 experimenter_hand 17)))) \n
6462,to pass wood_block 19 to experimenter_hand 18 \n,(:goal (and (passed wood_block 19 experimenter_hand 18)))) \n
6463,to pass wood_block 19 to experimenter_hand 20 \n,(:goal (and (passed wood_block 19 experimenter_hand 20)))) \n
6464,to pass wood_block 19 to experimenter_hand 21 \n,(:goal (and (passed wood_block 19 experimenter_hand 21)))) \n
6465,to pass wood_block 19 to experimenter_hand 23 \n,(:goal (and (passed wood_block 19 experimenter_hand 23)))) \n
6466,to pass wood_block 19 to experimenter_hand 24 \n,(:goal (and (passed wood_block 19 experimenter_hand 24)))) \n
6467,to pass wood_block 19 to experimenter_hand 25 \n,(:goal (and (passed wood_block 19 experimenter_hand 25)))) \n
6468,to pass wood_block 19 to experimenter_hand 26 \n,(:goal (and (passed wood_block 19 experimenter_hand 26)))) \n
6469,to pass wood_block 19 to experimenter_hand 28 \n,(:goal (and (passed wood_block 19 experimenter_hand 28)))) \n
6470,to pass wood_block 19 to experimenter_hand 29 \n,(:goal (and (passed wood_block 19 experimenter_hand 29)))) \n
6471,to pass wood_block 19 to experimenter_hand 30 \n,(:goal (and (passed wood_block 19 experimenter_hand 30)))) \n
6472,to pass wood_block 19 to experimenter_hand 31 \n,(:goal (and (passed wood_block 19 experimenter_hand 31)))) \n
6473,to pass wood_block 19 to experimenter_hand 32 \n,(:goal (and (passed wood_block 19 experimenter_hand 32)))) \n
6474,to pass wood_block 20 to experimenter_hand 1 \n,(:goal (and (passed wood_block 20 experimenter_hand 1)))) \n
6475,to pass wood_block 20 to experimenter_hand 3 \n,(:goal (and (passed wood_block 20 experimenter_hand 3)))) \n
6476,to pass wood_block 20 to experimenter_hand 4 \n,(:goal (and (passed wood_block 20 experimenter_hand 4)))) \n
6477,to pass wood_block 20 to experimenter_hand 5 \n,(:goal (and (passed wood_block 20 experimenter_hand 5)))) \n
6478,to pass wood_block 20 to experimenter_hand 6 \n,(:goal (and (passed wood_block 20 experimenter_hand 6)))) \n
6479,to pass wood_block 20 to experimenter_hand 7 \n,(:goal (and (passed wood_block 20 experimenter_hand 7)))) \n
